USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE_TS_CLEANED,SHIP_TS,PURCHASE_YEAR,PURCHASE_MONTH,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_NAME_CLEANED,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,MARKETING_CHANNEL_CLEANED,ACCOUNT_CREATION_METHOD,ACCOUNT_CREATION_METHOD_CLEANED,COUNTRY_CODE,REGION
2d14ac1e,e56d6e51dc221247,12/4/2020,12/4/2020,12/7/2020,2020,12,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$307.98 ,website,email,email,desktop,desktop,MX,LATAM
8abede2b,e570bcc8b2a58921,7/11/2019,7/11/2019,7/13/2019,2019,7,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$415.83 ,website,direct,direct,desktop,desktop,FR,EMEA
8b2bf0b8,e573373c53559128,11/21/2020,11/21/2020,11/23/2020,2020,11,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$477.32 ,website,direct,direct,desktop,desktop,SE,EMEA
35a62016,e57ee97d25d24738,3/23/2019,3/23/2019,3/26/2019,2019,3,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$18.96 ,website,direct,direct,desktop,desktop,BR,LATAM
56c0426e,e58045649f938077,10/4/2020,10/4/2020,10/6/2020,2020,10,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,desktop,desktop,US,NA
a1d14b99,e581b35581568442,10/12/2020,10/12/2020,10/15/2020,2020,10,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
43d51a85,e583135f60f30544,11/26/2019,11/26/2019,11/29/2019,2019,11,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
2420f023,e5837c04d8517610,10/24/2020,10/24/2020,10/25/2020,2020,10,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,desktop,desktop,US,NA
09c7c6fb,e585897a66a7027,10/22/2020,10/22/2020,10/23/2020,2020,10,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
6f1d21f6,e5891a387b347914,7/18/2020,7/18/2020,7/20/2020,2020,7,2,Nintendo Switch,Nintendo Switch,e682,$136.25 ,website,direct,direct,desktop,desktop,AU,APAC
a654af37,e58bb18344470473,3/7/2020,3/7/2020,3/8/2020,2020,3,1,Nintendo Switch,Nintendo Switch,8d0d,$149.03 ,website,direct,direct,desktop,desktop,DE,EMEA
79a7ebd3,e58cda7452c51982,12/1/2020,12/1/2020,12/2/2020,2020,12,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
e2d7fb39,e58fd0abef895827,6/8/2019,6/8/2019,6/11/2019,2019,6,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
c6a98047,e59148062f484044,10/28/2020,10/28/2020,10/29/2020,2020,10,1,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,email,email,desktop,desktop,SL,EMEA
d3b78665,e59c88a4fc489394,2/15/2020,2/15/2020,2/18/2020,2020,2,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
561c756e,e59d07b8e1337828,4/4/2019,4/4/2019,4/7/2019,2019,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$356.41 ,website,direct,direct,desktop,desktop,KR,APAC
75c01126,e59dd9de4ea50477,1/8/2021,1/8/2021,1/11/2021,2021,1,3,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$53.72 ,mobile app,unknown,unknown,unknown,unknown,AU,APAC
89656dfd,e5a74e009ba58327,2/20/2021,2/20/2021,2/22/2021,2021,2,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4c58,$13.98 ,mobile app,direct,direct,desktop,desktop,US,NA
e3c80f38,e5a7801752996220,1/5/2021,1/5/2021,1/7/2021,2021,1,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,email,email,desktop,desktop,US,NA
4c762add,e5a7d86260e33988,11/22/2020,11/22/2020,11/25/2020,2020,11,3,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$64.25 ,mobile app,email,email,desktop,desktop,GB,EMEA
acc64554,e5ab11dc53573209,3/30/2020,3/30/2020,4/2/2020,2020,3,3,27inches 4k gaming monitor,27in 4K gaming monitor,afbf,$360.00 ,website,social media,social media,tablet,tablet,US,NA
6f84e31c,e5ab1a17e0348080,1/15/2021,1/15/2021,1/17/2021,2021,1,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$506.46 ,website,direct,direct,desktop,desktop,GB,EMEA
f2ddfc6a,e5ab490de8f102636,2/3/2021,2/3/2021,2/5/2021,2021,2,2,Acer Nitro V Gaming Laptop,Acer Nitro V Gaming Laptop,22ea,$805.62 ,website,direct,direct,desktop,desktop,SE,EMEA
cd3540f8,e5ad8db2ca986669,8/24/2020,8/24/2020,8/26/2020,2020,8,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$439.93 ,website,direct,direct,desktop,desktop,DE,EMEA
1d9ac66d,e5af4d816cf15140,12/1/2019,12/1/2019,12/3/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
9c3fdecf,e5af4f7b8d566084,2/23/2020,2/23/2020,2/24/2020,2020,2,1,Nintendo Switch,Nintendo Switch,e682,$175.86 ,website,direct,direct,desktop,desktop,GB,EMEA
c8e9e759,e5b35a28c0784958,1/1/2021,1/1/2021,1/4/2021,2021,1,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4e789316,e5b544b467434826,9/15/2020,9/15/2020,9/18/2020,2020,9,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
be7c074f,e5b55633a8a80643,3/23/2020,3/23/2020,3/26/2020,2020,3,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$429.96 ,website,direct,direct,desktop,desktop,US,NA
6009625b,e5ba3ceec2941797,8/12/2019,8/12/2019,8/14/2019,2019,8,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$384.00 ,website,direct,direct,desktop,desktop,US,NA
055bac56,e5c3fc7129e5310,10/9/2019,10/9/2019,10/10/2019,2019,10,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,AR,LATAM
fd5574ab,e5c64fcd689107006,12/2/2020,12/2/2020,12/3/2020,2020,12,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$6.11 ,website,direct,direct,desktop,desktop,TR,EMEA
a064a8c6,e5cd009be9e67832,11/19/2020,11/19/2020,11/20/2020,2020,11,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6aab5f60,e5cecb2c65946027,3/15/2019,3/15/2019,3/18/2019,2019,3,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
0b3d20fa,e5d133b9f867627,10/4/2019,10/4/2019,10/5/2019,2019,10,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.66 ,website,direct,direct,desktop,desktop,DE,EMEA
15a91f88,e5d8457c95411799,9/18/2020,9/18/2020,9/20/2020,2020,9,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$439.93 ,website,direct,direct,desktop,desktop,FR,EMEA
9d4ff16d,e5d8d7b1df866514,7/15/2020,7/15/2020,7/16/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,US,NA
dd1f821a,e5d9a2d401193427,2/15/2019,2/15/2019,2/16/2019,2019,2,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
d3d3cb9e,e5dc0b57cd889429,1/18/2021,1/18/2021,1/19/2021,2021,1,1,Nintendo Switch,Nintendo Switch,8d0d,$164.88 ,website,direct,direct,desktop,desktop,DE,EMEA
5590d5d9,e5dd4c1387f37625,3/16/2019,3/16/2019,3/18/2019,2019,3,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$384.00 ,website,direct,direct,desktop,desktop,US,NA
34ca2649,e5dd81dcb4724394,9/29/2020,9/29/2020,10/2/2020,2020,9,3,Nintendo Switch,Nintendo Switch,e682,$142.63 ,website,unknown,unknown,tv,tv,AU,APAC
34ca2649,e5dd81dcb4724395,9/29/2020,9/29/2020,10/2/2020,2020,9,3,Nintendo Switch,Nintendo Switch,e682,$142.63 ,website,unknown,unknown,tv,tv,AU,APAC
d25340a4,e5e0b65e23488793,1/11/2021,1/11/2021,1/12/2021,2021,1,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
b3fef2f4,e5e2a9c5c8376289,11/5/2020,11/5/2020,11/7/2020,2020,11,2,Nintendo Switch,Nintendo Switch,e682,$164.42 ,website,direct,direct,desktop,desktop,ES,EMEA
2cd314bc,e5e40b59cf521156,9/30/2020,9/30/2020,10/3/2020,2020,9,3,Nintendo Switch,Nintendo Switch,e682,$179.22 ,website,direct,direct,desktop,desktop,GB,EMEA
5aea36bf,e5e5fe041fa39744,2/12/2021,2/12/2021,2/14/2021,2021,2,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$314.24 ,website,affiliate,affiliate,unknown,unknown,DE,EMEA
12b7ba69,e5e961bf36410658,4/12/2020,4/12/2020,4/15/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$312.46 ,website,direct,direct,desktop,desktop,US,NA
310e32cf,e5eb133464122970,1/13/2021,1/13/2021,1/15/2021,2021,1,2,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$52.24 ,mobile app,direct,direct,desktop,desktop,EG,EMEA
bf697784,e5eb981069581029,4/27/2020,4/27/2020,4/29/2020,2020,4,2,Nintendo Switch,Nintendo Switch,e682,$166.03 ,website,unknown,unknown,tv,tv,GB,EMEA
7db664ce,e5ef23561ee53682,11/20/2020,11/20/2020,11/21/2020,2020,11,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$525.76 ,website,direct,direct,desktop,desktop,DK,EMEA
7db664ce,e5ef23561ee53683,11/20/2020,11/20/2020,11/21/2020,2020,11,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$525.76 ,website,direct,direct,desktop,desktop,DK,EMEA
b2b1686a,e5f241087e475738,3/15/2020,3/15/2020,3/18/2020,2020,3,3,Nintendo Switch,Nintendo Switch,b5f7,$167.98 ,mobile app,email,email,mobile,mobile,US,NA
e0038968,e5f25bfe72494709,3/31/2020,3/31/2020,4/3/2020,2020,3,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$265.98 ,website,direct,direct,desktop,desktop,US,NA
7f08c979,e5f3c12c64d54253,2/21/2019,2/21/2019,2/24/2019,2019,2,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
893abba0,e5f716b5a4b58276,5/2/2020,5/2/2020,5/3/2020,2020,5,1,Nintendo Switch,Nintendo Switch,8d0d,$166.03 ,website,direct,direct,desktop,desktop,GB,EMEA
3a32dfc0,e5f9194c90e26560,5/28/2019,5/28/2019,5/29/2019,2019,5,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
7fe09fe2,e5fb650007554617,4/8/2020,4/8/2020,4/11/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.00 ,website,direct,direct,desktop,desktop,US,NA
27d73f4d,e5ff51e013019130,12/15/2020,12/15/2020,12/17/2020,2020,12,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
27d73f4d,e5ff51e013019131,12/15/2020,12/15/2020,12/17/2020,2020,12,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
c015ade4,e602782d9e881333,11/8/2019,11/8/2019,11/10/2019,2019,11,2,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,342.30 ",website,direct,direct,desktop,desktop,NZ,APAC
6f31d2f5,e6046b8811447949,9/7/2020,9/7/2020,9/10/2020,2020,9,3,Nintendo Switch,Nintendo Switch,8e5d,$165.14 ,mobile app,direct,direct,desktop,desktop,US,NA
a2bcdcf8,e60605883af68830,1/30/2021,1/30/2021,2/1/2021,2021,1,2,Nintendo Switch,Nintendo Switch,e682,$188.15 ,website,direct,direct,desktop,desktop,GB,EMEA
55a222e8,e609189108e37648,10/28/2020,10/28/2020,10/29/2020,2020,10,1,Nintendo Switch,Nintendo Switch,8d0d,$196.85 ,website,email,email,desktop,desktop,IL,EMEA
09de67f7,e612500d1057059,9/11/2019,9/11/2019,9/13/2019,2019,9,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
430f2f84,e61301e43d530204,1/31/2019,1/31/2019,2/2/2019,2019,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
74160c3e,e61377b43af49852,12/23/2020,12/23/2020,12/24/2020,2020,12,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4c58,$34.86 ,mobile app,direct,direct,desktop,desktop,SE,EMEA
74160c3e,e61377b43af49853,12/23/2020,12/23/2020,12/24/2020,2020,12,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4c58,$34.86 ,mobile app,direct,direct,desktop,desktop,SE,EMEA
7d06d538,e613cca382b53398,6/14/2019,6/14/2019,6/17/2019,2019,6,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,US,NA
a1f7d40b,e614f777fb368502,4/15/2019,4/15/2019,4/17/2019,2019,4,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$25.58 ,website,direct,direct,desktop,desktop,GB,EMEA
35ff5c96,e6150c037bd24880,1/21/2021,1/21/2021,1/22/2021,2021,1,1,Nintendo Switch,Nintendo Switch,e682,$162.75 ,website,email,email,desktop,desktop,FR,EMEA
8d78c266,e6156f3ab7060077,7/31/2020,7/31/2020,8/1/2020,2020,7,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,NZ,APAC
4e26925f,e617932551d34702,4/30/2020,4/30/2020,5/1/2020,2020,4,1,Nintendo Switch,Nintendo Switch,8d0d,$153.55 ,website,direct,direct,desktop,desktop,JP,APAC
1553048,e619a5c111a73,1/5/2019,1/5/2019,1/7/2019,2019,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
1553048,e619a5c111a74,1/5/2019,1/5/2019,1/7/2019,2019,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
e395aa22,e619eb6171996132,9/20/2020,9/20/2020,9/21/2020,2020,9,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
e395aa22,e619eb6171996133,9/20/2020,9/20/2020,9/21/2020,2020,9,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
ec4bd9a6,e61a2591f1c99841,2/20/2021,2/20/2021,2/21/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4bd5596,e61a2591f1c99841,2/20/2021,2/20/2021,2/21/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
3a8e31e5,e61e5ccf19826684,7/20/2020,7/20/2020,7/21/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
82348f6f,e624908a79b55513,5/5/2020,5/5/2020,5/6/2020,2020,5,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.00 ,website,email,email,mobile,mobile,US,NA
f7e44a7a,e625bfacfad104715,8/30/2019,8/30/2019,9/1/2019,2019,8,2,Nintendo Switch,Nintendo Switch,8d0d,$151.56 ,website,direct,direct,desktop,desktop,IE,EMEA
1eb98995,e6270c7eedc15582,2/18/2020,2/18/2020,2/21/2020,2020,2,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
851dd4d2,e62889810b956627,4/21/2020,4/21/2020,4/22/2020,2020,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$22.72 ,mobile app,email,email,mobile,mobile,US,NA
5f97f132,e629b3bed2b41605,1/29/2021,1/29/2021,1/30/2021,2021,1,1,Nintendo Switch,Nintendo Switch,8e5d,$164.72 ,mobile app,email,email,desktop,desktop,CA,NA
79ca8374,e629d97e58e52042,2/1/2021,2/1/2021,2/2/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,RE,EMEA
ca81970,e629d97e58e52042,2/1/2021,2/1/2021,2/2/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,RE,EMEA
c2bca235,e62e0983f4882461,9/1/2020,9/1/2020,9/4/2020,2020,9,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$477.13 ,website,direct,direct,desktop,desktop,GB,EMEA
96aeafb3,e62e454c43a63814,2/26/2021,2/26/2021,2/28/2021,2021,2,2,Nintendo Switch,Nintendo Switch,8d0d,$162.75 ,website,direct,direct,desktop,desktop,IE,EMEA
aea7322,e62e454c43a63814,2/26/2021,2/26/2021,2/28/2021,2021,2,2,Nintendo Switch,Nintendo Switch,8d0d,$162.75 ,website,direct,direct,desktop,desktop,IE,EMEA
cd42bc75,e62ec37bf6786682,12/30/2020,12/30/2020,12/31/2020,2020,12,1,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$49.98 ,mobile app,email,email,desktop,desktop,US,NA
8a4b0384,e62f25bd6d358722,6/2/2020,6/2/2020,6/5/2020,2020,6,3,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
1ba38235,e62fcfb93ca14259,4/16/2020,4/16/2020,4/19/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$369.82 ,website,email,email,mobile,mobile,IT,EMEA
1c6ac390,e634802b7de14603,1/11/2021,1/11/2021,1/13/2021,2021,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$26.23 ,website,direct,direct,desktop,desktop,LK,APAC
f67eb089,e6389d860ff104123,4/19/2020,4/19/2020,4/20/2020,2020,4,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$260.31 ,website,direct,direct,desktop,desktop,IE,EMEA
f40684e3,e638a9a7d49103140,1/30/2021,1/30/2021,2/1/2021,2021,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,affiliate,affiliate,unknown,unknown,BR,LATAM
00569cf5,e63a1fc1e9e3308,1/30/2021,1/30/2021,1/31/2021,2021,1,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
2d1636e5,e63bb1960f421248,2/20/2019,2/20/2019,2/21/2019,2019,2,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
b8d47042,e640a50c98e78292,5/27/2020,5/27/2020,5/29/2020,2020,5,2,Nintendo Switch,Nintendo Switch,8d0d,$124.54 ,website,email,email,mobile,mobile,AU,APAC
8f033a87,e6440975ca460738,8/31/2019,8/31/2019,9/3/2019,2019,8,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,mobile,mobile,US,NA
2cc1c7cf,e644ba6e5af21126,2/3/2021,2/3/2021,2/4/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$517.58 ,website,direct,direct,desktop,desktop,GB,EMEA
b40f48f8,e646b081ceb76314,12/18/2020,12/18/2020,12/20/2020,2020,12,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,BG,EMEA
1052d165,e6485b702119711,1/18/2021,1/18/2021,1/20/2021,2021,1,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
2f592a65,e648f4fe5be22223,1/9/2021,1/9/2021,1/11/2021,2021,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
2f592a65,e648f4fe5be22224,1/9/2021,1/9/2021,1/11/2021,2021,1,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
8c953eb1,e649ee9399159712,6/17/2020,6/17/2020,6/20/2020,2020,6,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,AR,LATAM
49a099a5,e64af1e6eaa32785,4/8/2020,4/8/2020,4/11/2020,2020,4,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
26c7de0b,e651cfae0b218702,10/24/2019,10/24/2019,10/26/2019,2019,10,2,Nintendo Switch,Nintendo Switch,8d0d,$134.40 ,website,direct,direct,desktop,desktop,US,NA
ee38770d,e653924ff26100622,5/27/2020,5/27/2020,5/29/2020,2020,5,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
261d72b2,e653c2253ff18435,2/16/2021,2/16/2021,2/19/2021,2021,2,3,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$53.36 ,mobile app,email,email,desktop,desktop,GB,EMEA
bfa4cdbc,e65ad4bff2d81142,4/6/2020,4/6/2020,4/8/2020,2020,4,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
5a318062,e65b8d3875e39410,2/13/2021,2/13/2021,2/14/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$383.03 ,website,direct,direct,desktop,desktop,JP,APAC
069a22e7,e65c373302b5747,11/1/2020,11/1/2020,11/2/2020,2020,11,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,PY,LATAM
47308829,e66056e4e311231,11/4/2019,11/4/2019,11/6/2019,2019,11,2,Nintendo Switch,Nintendo Switch,8d0d,$151.25 ,website,direct,direct,desktop,desktop,CA,NA
d242c28b,e661bc9476388762,8/15/2020,8/15/2020,8/17/2020,2020,8,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
32cde559,e6660b31ced23636,3/19/2020,3/19/2020,3/20/2020,2020,3,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$442.16 ,website,direct,direct,desktop,desktop,JP,APAC
0ea7bff3,e67a9a33f259029,5/24/2020,5/24/2020,5/25/2020,2020,5,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,mobile,mobile,US,NA
6be7ae90,e67f8f8f1d646550,7/5/2019,7/5/2019,7/6/2019,2019,7,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BR,LATAM
f957ee90,e682e793d79105330,2/24/2021,2/24/2021,2/27/2021,2021,2,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
57e390,e682e793d79105330,2/24/2021,2/24/2021,2/27/2021,2021,2,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
ddd3aff4,e685e505eed93747,7/18/2019,7/18/2019,7/20/2019,2019,7,2,Nintendo Switch,Nintendo Switch,8d0d,$151.20 ,website,direct,direct,desktop,desktop,US,NA
f62e01c0,e6870350b37104012,1/30/2019,1/30/2019,1/31/2019,2019,1,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
9c2c9b50,e6905ddb72566052,9/12/2020,9/12/2020,9/14/2020,2020,9,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7c95397f,e692e313b7f53235,11/1/2020,11/1/2020,11/3/2020,2020,11,2,Nintendo Switch,Nintendo Switch,8d0d,$160.34 ,website,email,email,desktop,desktop,ES,EMEA
7dbb7e73,e694c387d2153694,3/21/2020,3/21/2020,3/23/2020,2020,3,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$422.62 ,website,direct,direct,desktop,desktop,US,NA
54e0d93a,e697112ce8d37364,7/14/2020,7/14/2020,7/17/2020,2020,7,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
dd023984,e698af7a0bb93381,1/15/2021,1/15/2021,1/16/2021,2021,1,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
f0d8123b,e69954d5e4f101813,2/8/2021,2/8/2021,2/9/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$153.59 ,website,direct,direct,desktop,desktop,AU,APAC
d818990,e69954d5e4f101813,2/8/2021,2/8/2021,2/9/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$153.59 ,website,direct,direct,desktop,desktop,AU,APAC
79b270de,e6a2b843a7a52001,11/1/2020,11/1/2020,11/4/2020,2020,11,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$439.20 ,website,email,email,desktop,desktop,FI,EMEA
1073b27f,e6a3b0999219755,4/20/2020,4/20/2020,4/21/2020,2020,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.31 ,website,direct,direct,desktop,desktop,GB,EMEA
e54430c2,e6a5403e66d96850,2/25/2020,2/25/2020,2/26/2020,2020,2,1,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,540.24 ",website,affiliate,affiliate,unknown,unknown,BE,EMEA
1ab0a153,e6a8698bf2b13868,11/25/2020,11/25/2020,11/26/2020,2020,11,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.56 ,mobile app,email,email,desktop,desktop,KR,APAC
a6133b0e,e6a8c506d7070367,4/16/2020,4/16/2020,4/19/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
06f323a8,e6a91ebd0795896,7/22/2020,7/22/2020,7/24/2020,2020,7,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
5fd0e243,e6b3a84be2a41711,2/6/2021,2/6/2021,2/7/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$456.70 ,website,direct,direct,desktop,desktop,KR,APAC
